words,tags
"phát_hành hoá_đơn , nếu không có phản_hồi của Cơ_quan Thuế thì doanh_nghiệp được phép sử_dụng hoá_đơn theo thông_báo phát_hành ) .",O B-VOUCHER_TYPE O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O
Nghiệp_vụ này được thực_hiện trên phần_mềm như sau :,O O O O O O O O O
Những điểm mới về hoá_đơn điện_tử theo Nghị_định 123/2020/NĐ-CP,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
Đăng_nhập vào phần_mềm SInvoice để phát_hành hoá_đơn thay_thế được gửi từ SME sang .,O O O O O O B-VOUCHER_TYPE O O O O O O O
"Nhấn_Đồng ý , chương_trình sẽ tự_động lấy dữ_liệu lên báo_cáo căn_cứ vào thông_báo phát_hành và tình_hình sử_dụng hoá_đơn tại doanh_nghiệp .",O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O
Nhận hàng và xuất trả hàng nhập_khẩu uỷ_thác,O O O O O O O O
Trường_hợp này có 2 tình_huống :,O O O O O O
"Thiết_lập điều_kiện lấy dữ_liệu , tích chọn các phiếu xuất kho cần xử_lý .",O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O
"Lưu_ý : Trường_hợp muốn Cc / Bcc hoá_đơn điện_tử cho cùng lúc nhiều địa_chỉ email thì nhập các địa_chỉ email này và cách nhau bởi dấu_chấm_phẩy "" ; "" .",O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O O O
Kế_toán nộp thông_báo kết_quả huỷ hoá_đơn cho cơ_quan thuế trực_tiếp quản_lý .,O O O O O O O O O O O O
"Cung_cấp các công_cụ giúp Kế_toán lập nhanh các đơn mua hàng , giảm_thiểu được thời_gian và thao_tác khi làm_việc .",O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O
Bù_trừ công_nợ theo tài_khoản,O O O O
"Lưu_ý : Các nghiệp_vụ khác liên_quan đến Phiếu xuất kho kiêm vận_chuyển nội_bộ , phiếu xuất kho gửi bán đại_lý thực_hiện tương_tự như Hoá_đơn điện_tử .",O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Bước 1 : Xác_định có sử_dụng phần_mềm để quản_lý cấp_phát hoá_đơn,O O O O O O O O O O B-VOUCHER_TYPE
Thủ_quỹ sẽ thực_hiện ghi sổ phiếu chi vào sổ quỹ .,O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O
Khi gửi hàng_loạt hoá_đơn cho khách_hàng,O O O B-VOUCHER_TYPE O O
Khởi tạo_mẫu hoá_đơn có mã,O O B-VOUCHER_TYPE O O
"Chọn báo_cáo cần thống_kê , sau đó thiết_lập tham_số báo_cáo .",O O O O O O O O O O O
"Đơn_giá bán đã có thuế GTGT 253.000 đồng / sản_phẩm , đã thu tiền .",O O O O B-TAX_TYPE I-TAX_TYPE B-UNIT_PRICE I-UNIT_PRICE I-UNIT_PRICE I-UNIT_PRICE O O O O O
"Ngày 10/10 : Nhập kho vật_liệu phụ D có trị_giá 200.000.000 đồng ( chưa có thuế GTGT 10% ) , đã thanh_toán 1/2 số tiền cho Z.",B-DATE I-DATE O O O O O O O O B-MONEY I-MONEY O O O B-TAX_TYPE I-TAX_TYPE B-TAX_RATE I-TAX_RATE O O O O O O O O
Nhân_viên Phương_Thảo đã nộp lại tiền tạm_ứng 5.000.000 đồng_bằng tiền_mặt cho doanh_nghiệp .,O O O O O O O B-MONEY O O O O O
"Số_lượng nguyên_liệu được ghi trên hoá_đơn do bên bán xuất 2.000 kg , số_lượng nguyên_liệu thực nhập kho 1.960 kg .",O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O O
"Để lấy lại mẫu email ngầm định của chương_trình , nhấn Lấy lại mẫu mặc_định .",O O O O O O O O O O O O O O O O
"Nhân_viên mua hàng giao toàn_bộ hoá_đơn , chứng_từ cho kế_toán mua hàng .",O O O O O B-VOUCHER_TYPE O O O O O O O
"Chọn chứng_từ mua hàng có nội_dung tương_tự với chứng_từ mua hàng cần lập trên danh_sách chứng_từ mua hàng_hoá , dịch_vụ .",O O O O O O O O O O O O O O O O O O O O O
Chọn_Loại hàng_hoá dịch_vụ : Khác,O O O O O
"Nếu hoá_đơn bị xoá là hoá_đơn độc_lập , lập bổ_sung hoá_đơn thay_thế dưới SME .",O B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O O O O
Vốn hoá chi_phí đi vay ở doanh_nghiệp có phát_sinh các khoản vốn vay chung và vốn vay riêng_biệt .,O O O O O O O O O O O O O O O O O O O
Lưu_ý : Có_thể chỉnh_sửa số_lượng nhận theo thực_tế tại cột Số_lượng nhận ( nếu muốn ) .,O O O O O O O O O O O O O O O O O
"Sau khi thiết_lập ký số , kế_toán có_thể ký số lên hoá_đơn điện_tử và các chứng_từ , báo_cáo theo hình_thức ký số đã thiết_lập .",O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O
Khi nhận được hoá_đơn mà hàng chưa về,O O O B-VOUCHER_TYPE O O O O
Có TK 141 Tạm_ứng,O B-ACCOUNT_NUMBER I-ACCOUNT_NUMBER B-ACCOUNT_NAME
"Thủ_quỹ sẽ căn_cứ vào Phiếu thu để thu tiền , đồng_thời ghi sổ quỹ .",O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Trường_hợp Thất_bại Kế_toán cần Đánh_dấu chuyển lại chứng_từ để đẩy sang phần_mềm kế_toán,O O O O O O O O O O O O O
Kế_hoạch này sẽ được thực_hiện trước ngày 31/03/2019 .,O O O O O O B-DATE I-DATE O
Người dùng cần lấy dữ_liệu mẫu hoá_đơn đã tạo mới từ meinvoice về MISA SME để phát_hành được hoá_đơn điện_tử .,O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
"Nếu có kết_nối Internet , chương_trình sẽ tự_động cập_nhật trạng_thái của Thông_báo phát_hành hoá_đơn sang Đã có hiệu_lực theo trạng_thái cập_nhật trên trang http://tracuuhoadon.gdt.gov.vn của Tổng_cục thuế .",O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O
Khai_báo các thông_tin chi_tiết của chứng_từ mua hàng :,O O O O O O O O O
"Do E đủ điều_kiện hưởng chiết_khấu thương_mại có trị_giá 500.000.00 đồng nên doanh_nghiệp đã trừ 400.000.000 đồng vào hoá_đơn GTGT lần bán hàng này , phần tiền còn lại 100.000.000 đồng đã thanh_toán cho E.",O O O O O O O O O B-MONEY I-MONEY O O O O B-MONEY I-MONEY O B-VOUCHER_TYPE B-TAX_TYPE O O O O O O O O O B-MONEY I-MONEY O O O O
Phát hàng hàng_loạt hoá_đơn điện_tử trên phân hệ Hoá_đơn điện_tử .,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Để thay_đổi vị_trí của logo : Chọn lại thông_số Lề trên và Lề trái .,O O O O O O O O O O O O O O O
"Một ký_tự tiếp_theo là một ( 01 ) chữ_cái được quy_định là T , D , L , M , N , B , G , H thể_hiện loại hoá_đơn điện_tử được sử_dụng , cụ_thể : Chữ T : Áp_dụng đối_với hoá_đơn điện_tử do các doanh_nghiệp , tổ_chức , hộ , cá_nhân kinh_doanh đăng_ký sử_dụng với cơ_quan thuế .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O
"Có TK 111 , 112 .",O B-ACCOUNT_NUMBER I-ACCOUNT_NUMBER O B-ACCOUNT_NUMBER O
"Nếu đang làm_việc tại Tổng_công_ty : có_thể chọn các Chi_nhánh kết_nối , khi đó các chi_nhánh được chọn sẽ không cần thực_hiện bước Thiết_lập kết_nối EasyInvoice mà lấy theo thiết_lập tại đây .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Chọn phần_mềm EasyInvoice .,O O O O
"Sau khi thay_đổi thông_tin hồ_sơ hoá_đơn điện_tử thành_công , nhấn Lấy dữ_liệu hồ_sơ hoá_đơn điện_tử mới nhất để hệ_thống cập_nhật dữ_liệu vừa thay_đổi .",O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O
Nhập_khẩu hoá_đơn có sẵn trên máy vào phần_mềm .,O B-VOUCHER_TYPE O O O O O O O
Gửi thông_báo huỷ hoá_đơn điện_tử cho cơ_quan thuế,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
"Doanh_nghiệp sản_xuất Tân_Thành có tổng_số vốn đầu_tư ban_đầu là 1.500.000.000 đồng , trong đó tiền gửi ngân_hàng là 1.400.000.000 đồng và thiết_bị sản_xuất là 100.000.000 đồng .",O O O O O O O O O B-MONEY I-MONEY O O O O O O O B-MONEY I-MONEY O O O O B-MONEY I-MONEY O
"Lưu_ý : Tích chọn Sử_dụng hoá_đơn điện_tử theo NĐ123 , TT78 trên Hệ_thống \ Tuỳ chọn \ Hoá_đơn",O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE
Năm thứ : 1 ; Mức khấu_hao hàng tháng : 333.333 đồng,O O O O O O O O O O B-MONEY I-MONEY
"Ngày 10/7/2020 , Công_ty C & AE hoàn_thành dịch_vụ tư_vấn cho khách_hàng NAH với giá_trị 5 triệu đồng .",B-DATE I-DATE O O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY O
"Nhập trực_tiếp tỷ_lệ chiết_khấu ( hoặc số tiền chiết_khấu ) cho từng mặt_hàng , nếu từng mặt_hàng có thông_tin chiết_khấu cụ_thể .",O O O O O O O O O O O O O O O O O O O O O O
Có_thể thiết_lập lại cách hiển_thị các thông_tin trên hoá_đơn,O O O O O O O O B-VOUCHER_TYPE
"Khai_báo thông_tin điều_chỉnh hoá_đơn : Mã hàng , số_lượng , Đơn_giá , Chiết_khấu , ...",O O O B-VOUCHER_TYPE O O O O O O O O O O O
Thanh_toán lãi chia cho thành_viên góp vốn tạm tính 25.000.000 đồng_bằng chuyển_khoản .,O O O O O O O O O B-MONEY O O O
Mô_tả nghiệp_vụ :,O O O
Nhấn_Gửi hoá_đơn nháp .,O B-VOUCHER_TYPE O O
Danh_sách báo_cáo ngân_hàng,O O O
""" 1 K 23 TYY "" - là hoá_đơn giá_trị gia_tăng loại không có mã được lập năm 2023 và là hoá_đơn điện_tử do doanh_nghiệp , tổ_chức đăng_ký sử_dụng với cơ_quan thuế ;",O O O O O O O O B-VOUCHER_TYPE B-TAX_TYPE I-TAX_TYPE O O O O O O B-DATE I-DATE O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O
Với các khách_hàng đang sử_dụng MISA SME.NET đã có sẵn mẫu_tự in / đặt in và muốn sử_dụng lại các mẫu này để phát_hành hoá_đơn điện_tử thì thực_hiện như sau :,O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O
Thực_hiện lập chứng_từ chi tiền tương_tự như ở Bước 2 .,O O O O O O O O O O O
Chi_tiết chi_phí : Chi_phí dịch_vụ mua ngoài ( đã gồm 10% thuế GTGT ) phải trả ; Phân_xưởng 1 : 110.000.000 đồng ; Phân_xưởng 2 : 132.000.000 đồng .,O O O O O O O O O O B-TAX_RATE B-TAX_TYPE I-TAX_TYPE O O O O O O O B-MONEY I-MONEY O O O O B-MONEY I-MONEY O
"Lựa_chọn chứng_từ mua hàng cần lập có kèm hoá_đơn hay không , nếu có thì đã nhận được chưa .",O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O
"Trị_giá nguyên_liệu này khi xuất kho là 380.000.000 đồng , chi_phí chế_biến phát_sinh là 15.000.000 đồng .",O O O O O O O B-MONEY I-MONEY O O O O O B-MONEY I-MONEY O
"Kiểm_tra và ghi sổ các chứng_từ được lấy sang : chứng_từ mua hàng , trả lại hàng mua , hoá_đơn tài chín , chứng_từ bán hàng , chứng_từ đổi trả .",O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O
Các chi_nhánh thu tiền khách_hàng nhưng không được phép chi_tiêu mà phải chuyển lại tiền cho Tổng_công_ty .,O O O O O O O O O O O O O O O O O O
"Cách 3 : Trên giao_diện chứng_từ bán hàng , chọn Lập từ Hoá_đơn xăng_dầu .",O O O O O O O O O O O O B-VOUCHER_TYPE O O
"Năm 2020 , Tập_đoàn B xác_định kết_quả kinh_doanh sau khi đã bù_trừ doanh_thu , thu_nhập với chi_phí , giá_vốn hàng bán , lỗ là 5.000.000.000 đồng .",B-DATE I-DATE O O O O O O O O O O O O O O O O O O O O O O B-MONEY I-MONEY O
Trạng_thái đã chuyển thành hoá_đơn giấy hay chưa,O O O O B-VOUCHER_TYPE O O O
Khai_báo thông_tin hoá_đơn GTGT do đơn_vị nhận uỷ_thác nhập_khẩu xuất .,O O B-VOUCHER_TYPE B-TAX_TYPE O O O O O O O
"Một hợp_đồng xây_dựng trong 3 năm , tổng doanh_thu ( giá_trị ) của hợp_đồng là 5.000.000.000 đồng , tổng chi_phí thực_tế phát_sinh trong 3 năm là 4.050.000.000 đồng .",O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O B-MONEY I-MONEY O O O O O O O O O B-MONEY I-MONEY O
"Từ MISA SME 2022 - R21 , phần_mềm cho_phép theo_dõi , quản_lý đồng_thời hoá_đơn huỷ và hoá_đơn thay_thế tương_ứng cho hoá_đơn huỷ trong danh_sách huỷ hoá_đơn .",O O O B-DATE O O O O O O O O O B-VOUCHER_TYPE O O O O O O B-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O
Lập lệnh sản_xuất cho các thành_phẩm cần sản_xuất .,O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O
Có_thể thực_hiện phát_hành hàng_loạt hoá_đơn điện_tử theo 1 trong 2 cách :,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O
Chỉ_tiêu : Chi_phí ước_tính để hoàn_thành : Năm 2013 : 3.000.000.000 đ,O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY
Số trả trước / Giảm trừ khác ( ở tab chi_tiết ) : bằng tổng_số tiền chưa đối trừ trên các chứng_từ ghi giảm công_nợ mà không giảm trực_tiếp cho chứng_từ công_nợ phải trả,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Lấy mẫu hoá_đơn từ meInvoice về MISA SME,O O B-VOUCHER_TYPE O O O O O
Gửi hàng_loạt hoá_đơn,O O B-VOUCHER_TYPE
Công_ty đã chấp_nhận thanh_toán nhưng vật_tư vẫn chưa về nhập kho .,O O O O O O O O O O O O
"Nhấn_Gửi , chương_trình sẽ tự_động gửi thông_tin hoá_đơn điện_tử tới khách_hàng bằng địa_chỉ email khi thiết_lập email gửi hoá_đơn .",O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O B-VOUCHER_TYPE O
Chi_phí lập hồ_sơ thẩm_định liên_quan trực_tiếp đến khoản vay 20.000.000 đồng .,O O O O O O O O O B-MONEY I-MONEY O
"Lưu_ý : Trường_hợp Thủ_quỹ có tham_gia sử_dụng phần_mềm , sau khi phiếu chi nộp các khoản bảo_hiểm được lập , chương_trình sẽ tự_động sinh ra phiếu chi trên tab Đề_nghị thu , chi của Thủ_quỹ .",O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O
"Sau khi huỷ hoá_đơn và lập hoá_đơn thay_thế trên meInvoice , nhấn Lấy dữ_liệu từ MISA meInvoice tại Bán hàng \ Đề_nghị ghi_nhận doanh_thu",O O O B-VOUCHER_TYPE O O B-VOUCHER_TYPE O O O O O O O O O O O O O O O O O
Biết rằng đơn_giá nhập kho sản_phẩm phụ là 50.000.000 đồng / sản_phẩm và doanh_nghiệp đánh_giá sản_phẩm dở_dang cuối kỳ theo sản_phẩm hoàn_thành tương_đương với chi_phí vật_liệu chính phát_sinh từ đầu quy_trình công_nghệ ( các chi_phí khác phát_sinh dần đều trong quá_trình sản_xuất ) .,O O O O O O O O B-UNIT_PRICE I-UNIT_PRICE I-UNIT_PRICE I-UNIT_PRICE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ngày 15/9/2022 , Công_ty có thanh_toán 120.000.000 đồng_tiền thuế GTGT phải nộp cho cơ_quan thuế bằng tiền gửi ngân_hàng .",B-DATE I-DATE O O O O B-MONEY O B-TAX_TYPE I-TAX_TYPE O O O O O O O O O O
Chọn_Loại hàng_hoá dịch_vụ : Xăng_dầu,O O O O O
"Khai_báo số_lượng hàng_hoá tăng và các giá_trị liên_quan thay_đổi khi số_lượng tăng gồm : Thành tiền , Tổng tiền hàng , Tiền thuế GTGT , Tổng tiền thanh_toán .",O O O O O O O O O O O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O O
"Sau khi xuất_khẩu xong , thực_hiện nộp báo_cáo cho cơ_quan thuế .",O O O O O O O O O O O O
"Ngày 24/3 , ứng trước bằng tiền_mặt theo hợp_đồng giao_thầu sửa_chữa_lớn xe vận_tải cho Garage_Trung_Hoà 2.000.000 đồng .",B-DATE I-DATE O O O O O O B-VOUCHER_TYPE O O O O O O B-MONEY I-MONEY O
Khái_niệm,O
"Tiếp đó , tại tab Chi_phí , chọn chức_năng Phân_bổ CP mua hàng",O O O O O O O O O O O O O
Nhấn_Yes để chương_trình chuyển sang tuỳ chọn Sử_dụng hoá_đơn điện_tử theo NĐ123,O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O
"Để chứng_từ lập trên SME cập_nhật được sang meInvoice Desktop , tích chọn "" Sử_dụng phần_mềm để quản_lý phát_hành hoá_đơn "" trong Menu_Hệ_thống \ Tuỳ chọn \ Hoá_đơn .",O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O B-VOUCHER_TYPE O
"Ngày 2/4/2015 , Công_ty cổ_phần Dịch_vụ ôtô Hàng_Xanh là doanh_nghiệp độc_lập không có công_ty con mua 30% tài_sản thuần của Công_ty Cổ_phần Thế_Giới Di_Động với số tiền là 9.000 triệu đồng , trong đó :",B-DATE I-DATE O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MONEY I-MONEY I-MONEY O O O
"Nếu không tích chọn , chỉ cần nhập mã xác_thực ở lần ký số đầu_tiên",O O O O O O O O O O O O O O O
Lập thông_báo Điều_chỉnh hoá_đơn sai_sót gửi Cơ_quan thuế,O O O B-VOUCHER_TYPE O O O O
Trường_hợp bán xăng_dầu cho khách_hàng thì người bán chuyển dữ_liệu hoá_đơn bán xăng_dầu trong ngày theo quy_định tại điểm a . 1 khoản 3 Điều 22 Nghị_định số 123/2020/NĐ-CP. Trường_hợp người bán và người mua có thoả_thuận để tạo thuận_lợi cho việc lưu_thông hàng_hoá hoặc tra_cứu dữ_liệu thì người bán sau khi lập hoá_đơn điện_tử đầy_đủ các nội_dung trên hoá_đơn gửi người mua đồng_thời gửi hoá_đơn cho cơ_quan thuế theo quy_định tại điểm a . 2 khoản 3 Điều 22 Nghị_định số 123/2020/NĐ-CP.,O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O
Chỉ_tiêu : Chi_phí thực_tế đến năm : Năm 2013 : 1.500.000.000 đ,O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY
Bước 4 : Thay_đổi tuỳ chọn hình_thức hoá_đơn sử_dụng trên MISA meInvoice,O O O O O O O B-VOUCHER_TYPE O O O O
Lãi_suất ghi trên trái_phiếu phát_hành là 12% .,O O O O O O O O
"Vào phân hệ Hoá_đơn điện_tử , tab Huỷ hoá_đơn .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O B-VOUCHER_TYPE O
Chọn_Hình thức gửi hoá_đơn lên Sinvoice,O O O B-VOUCHER_TYPE O O
"Kế_toán căn_cứ vào Phiếu yêu_cầu vật_tư , Phiếu xuất kho , Bảng phân_bổ nguyên_vật_liệu hãy định khoản các nghiệp_vụ kể trên .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O
Nhấn_Thay đổi tại dòng Hình_thức trong phần thông_tin kết_nối,O O O O O O O O O
"Tại Điểm a . 1 , Khoản 3 , Điều 22 , Nghị_định 123/2020/NĐ-CP: Trách_nhiệm của người bán hàng_hoá , cung_cấp dịch_vụ sử_dụng hoá_đơn điện_tử không có mã của cơ_quan thuế .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O
Tỷ_giá giao_dịch thực_tế giữa đồng Việt_Nam và đồng Euro ngày 19/3/2018 là 1 EUR = 26.500 VND .,O O O O O O O O O B-DATE I-DATE O B-MONEY I-MONEY O B-MONEY I-MONEY O
Vào menu Danh_mục \ Khác \ Mục thu / chi .,O O O O O O O O O O O
Danh_mục nguyên_vật_liệu tồn_kho : Nguyên_liệu A ; Trị_giá sổ kế_toán : 800.000.000 đồng ;,O O O O O O O O O O O B-MONEY I-MONEY O
